,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
3988,2001-02-15 00:00:00,9.68,18.45,3,103.14,382.997,102.48,132.35,28.687,22485.0027,122,10.28,22.03,5.499,5.051,5.292,4.841,4.534,4.62,4.717,6.43,7.21,5.987,6.976,6.145,5.99,5.921,5.838,5.881,4.899,4.23,4.577,3.171,3.469,4.954,6.049,5.264,5.201,2.777,8029.07,8.3,8.945,15.96,386.67,353639,180.079,2.945998,6.8059,105.58,108.61,5.2788,4.59,4.44,4.235,4.915,134.284,103.21875,5.864,28.69,0.6884,6.4158,6.4784,6.5373,6.5781,6.574,6.5243,6.4607,6.3961,6.335,6.2791,6.3256,6.3626,6.3932,5.454,2.8797,6.355,6.435,6.435,6.445,105.07,104.25,84,6.297,6.372,6.461,6.395,98.35
3989,2001-02-14 00:00:00,9.7175,18.45,2.99,103.63,382.997,102.62,132.35,28.702,22485.0027,122.44,9.81,22.03,5.49,5.078,5.3,4.784,4.444,4.523,4.724,6.43,7.21,5.93,6.976,6.045,5.89,5.873,5.799,5.881,4.819,4.164,4.49,3.158,3.431,4.917,5.982,5.29,5.178,2.777,7997.66,8.3,8.945,15.96,386.67,353639,177.809,2.945871,6.7298,105.87,109.03,5.2788,4.505,4.365,4.16,4.835,134.284,104.03125,5.864,28.68,0.684,6.3985,6.4555,6.5097,6.5431,6.532,6.4789,6.4136,6.3476,6.2855,6.2288,6.3098,6.3447,6.3718,5.487,2.8797,6.195,6.275,6.285,6.295,104.07,104.25,84,6.278,6.348,6.461,6.358,98.59
3990,2001-02-13 00:00:00,9.72,18.45,2.99,103.89,382.997,102.65,132.35,28.703,22485.0027,122.58,9.6,22.03,5.423,5.001,5.218,4.761,4.406,4.495,4.651,6.43,7.22,5.912,6.976,5.995,5.81,5.843,5.77,5.881,4.821,4.14,4.47,3.154,3.407,4.85,6.009,5.258,5.391,2.777,8098.15,8.3,8.945,15.96,386.67,353639,176.511,2.945743,6.7691,105.87,109.08,5.2788,4.485,4.35,4.14,4.845,134.284,104.21875,5.864,28.699,0.6826,6.2838,6.3469,6.4115,6.4584,6.4555,6.4076,6.346,6.2824,6.2221,6.1669,6.1817,6.2216,6.2549,5.457,2.8797,6.165,6.255,6.275,6.285,101.15,101,84,6.167,6.252,6.461,6.277,98.72
3991,2001-02-12 00:00:00,9.6883,17.55,3,104.28,382.997,102.66,132.35,28.674,22485.0027,122.6,9.61,22.03,5.388,4.934,5.174,4.764,4.426,4.514,4.748,6.43,7.2,5.919,6.976,5.965,5.77,5.838,5.761,5.881,4.816,4.148,4.481,3.156,3.404,4.848,5.967,5.232,5.391,2.777,8106.61,8.3,8.945,15.96,386.67,353639,177.07,2.945616,6.775,105.94,109.3,5.2788,4.49,4.355,4.155,4.835,134.284,104.40625,5.864,28.687,0.6797,6.2742,6.3398,6.4062,6.4506,6.4424,6.3918,6.3282,6.2637,6.2029,6.1471,6.1628,6.2098,6.2291,5.412,2.8797,6.135,6.235,6.255,6.275,101.35,100.25,84,6.152,6.24,6.461,6.257,98.91
3992,2001-02-09 00:00:00,9.7491,17.55,3.02,104.4,382.997,102.7,132.35,28.694,22485.0027,122.57,9.35,22.03,5.371,4.919,5.153,4.771,4.423,4.509,4.676,6.43,7.22,5.929,6.976,6.062,5.84,5.78,5.7,5.881,4.821,4.161,4.494,3.168,3.413,4.839,6.16,5.428,5.391,2.777,8107.28,8.3,8.945,15.96,386.67,353639,179.298,2.945233,6.782,105.99,109.35,5.2788,4.505,4.35,4.165,4.845,134.284,105,5.864,28.687,0.6805,6.2532,6.3211,6.3868,6.4339,6.4326,6.3859,6.3246,6.2618,6.202,6.1471,6.1487,6.1888,6.2251,5.389,2.8797,6.145,6.225,6.235,6.245,101.43,101.5,84,6.134,6.219,6.461,6.248,98.97
3993,2001-02-08 00:00:00,9.675,17.5,3.01,104.18,382.997,102.6,132.35,28.567,22485.0027,122.35,9.53,22.03,5.399,4.945,5.184,4.796,4.46,4.542,4.639,6.43,7.24,5.945,6.976,6.055,5.82,5.828,5.741,5.881,4.832,4.184,4.512,3.179,3.429,4.87,6.294,5.475,5.391,2.777,8179.49,8.3,8.945,15.99,386.67,350646,178.391,2.945105,6.99,105.78,109.01,5.2788,4.525,4.375,4.19,4.85,134.284,104.34375,5.864,28.497,0.6825,6.3107,6.3752,6.4354,6.476,6.4711,6.4219,6.3592,6.2951,6.2344,6.1788,6.2125,6.249,6.2819,5.389,2.8797,6.255,6.325,6.335,6.345,99.3,96.5,84,6.192,6.269,6.461,6.291,98.86
3994,2001-02-07 00:00:00,9.689,17.5,3.09,104.21,382.997,102.71,132.35,28.502,22485.0027,122.75,9.61,22.03,5.408,4.949,5.197,4.755,4.408,4.489,4.671,6.43,7.18,5.937,6.976,6.06,5.79,5.827,5.74,5.881,4.772,4.108,4.433,3.146,3.394,4.813,6.297,5.484,5.391,2.777,8073.74,8.3,8.945,16.19,386.67,350646,178.265,2.944977,6.98,106.05,109.32,5.2788,4.455,4.325,4.12,4.79,134.284,104.34375,5.864,28.496,0.6774,6.3282,6.3855,6.442,6.4805,6.474,6.424,6.3607,6.2962,6.2352,6.1794,6.2274,6.2668,6.2996,5.529,2.8797,6.185,6.255,6.265,6.285,92.32,90.75,84,6.201,6.276,6.461,6.295,98.87
3995,2001-02-06 00:00:00,9.664,17.5,3.19,104.06,382.997,102.68,132.35,28.483,22485.0027,122.63,10.07,22.03,5.409,4.943,5.199,4.774,4.429,4.503,4.656,6.43,7.19,5.939,6.976,6.057,5.76,5.823,5.733,5.881,4.788,4.11,4.439,3.153,3.363,4.845,6.435,5.523,5.454,2.777,8136.35,8.3,8.945,16.19,386.67,350646,182.59,2.94485,6.955,105.94,109.17,5.2788,4.46,4.325,4.12,4.81,134.284,104.34375,5.864,28.483,0.6771,6.3327,6.3924,6.4494,6.4918,6.4914,6.4444,6.3831,6.3197,6.2596,6.2045,6.2329,6.2758,6.3044,5.55,2.8797,6.215,6.295,6.305,6.315,94.25,93.75,84,6.205,6.28,6.461,6.31,98.8
3996,2001-02-05 00:00:00,9.765,17.5,3.27,104.16,382.997,102.73,132.35,28.465,22485.0027,122.64,10.08,22.03,5.413,4.956,5.209,4.768,4.4,4.483,4.694,6.43,7.22,5.942,6.976,6.055,5.76,5.795,5.703,5.881,4.791,4.096,4.436,3.155,3.367,4.848,6.488,5.798,5.483,2.777,8129.01,8.3,8.945,16.19,386.67,350646,186.096,2.944722,6.91,106.08,109.26,5.2788,4.45,4.31,4.095,4.815,134.284,104.6875,5.864,28.459,0.6753,6.3144,6.3727,6.4276,6.471,6.4744,6.4296,6.3693,6.3069,6.2476,6.193,6.2104,6.2567,6.2987,5.501,2.8797,6.155,6.235,6.245,6.255,94.13,93.5,84,6.189,6.261,6.461,6.297,98.85
3997,2001-02-02 00:00:00,9.761,17.5,3.27,104.02,382.997,102.69,132.35,28.473,22485.0027,122.18,10.08,22.03,5.428,4.967,5.209,4.787,4.421,4.507,4.629,6.43,7.22,5.94,6.976,6.019,5.73,5.832,5.74,5.881,4.808,4.11,4.45,3.166,3.391,4.854,6.507,5.675,5.519,2.777,8153.38,8.3,8.945,16.19,386.67,350646,186.096,2.943946,6.7309,105.95,109,5.2788,4.475,4.325,4.125,4.835,134.284,104.40625,5.864,28.458,0.6748,6.282,6.3448,6.4063,6.4513,6.4501,6.4032,6.3418,6.2788,6.2189,6.1639,6.1678,6.2199,6.2531,5.509,2.8797,6.075,6.175,6.195,6.215,92.57,91,84,6.164,6.244,6.461,6.272,98.78
3998,2001-02-01 00:00:00,9.775,17.5,3.28,104.45,382.997,102.72,132.35,28.468,22485.0027,122.14,10,22.03,5.375,4.875,5.139,4.789,4.404,4.497,4.616,6.43,7.22,5.945,6.976,6.025,5.73,5.804,5.724,5.881,4.805,4.089,4.416,3.157,3.403,4.848,6.56,5.799,5.507,2.777,8256.77,8.3,8.945,16.19,386.67,328866,183.779,2.943426,6.703,105.97,108.99,5.2788,4.435,4.325,4.085,4.825,134.284,105.125,5.864,28.461,0.6737,6.1817,6.2499,6.314,6.3633,6.368,6.3251,6.2665,6.2054,6.1469,6.093,6.068,6.1206,6.1493,5.509,2.8797,6.015,6.105,6.125,6.145,88.75,87.5,84,6.067,6.149,6.461,6.188,98.99
3999,2001-01-31 00:00:00,9.6775,17.5,3.3,104.17,382.997,102.75,132.35,28.456,22485.0027,121.94,10.23,22.03,5.389,4.873,5.143,4.797,4.386,4.495,4.632,6.43,7.22,5.959,6.976,6.085,5.78,5.864,5.772,5.881,4.839,4.106,4.437,3.168,3.427,4.836,6.561,5.903,5.565,2.777,8213.86,8.3,8.945,16.19,386.67,328866,181.949,2.942905,6.7697,105.96,108.87,5.2788,4.455,4.355,4.115,4.865,134.284,104.0625,5.864,28.37,0.6724,6.1996,6.2643,6.3303,6.3858,6.3947,6.3536,6.2962,6.2358,6.1778,6.1243,6.0949,6.1465,6.1744,5.46,2.8797,6.175,6.245,6.255,6.265,86.43,87.25,84,6.075,6.163,6.461,6.21,99.85
4000,2001-01-30 00:00:00,9.691,16.5,3.39,103.73,382.997,102.71,132.35,28.401,22485.0027,121.78,10.2,22.03,5.453,4.96,5.211,4.822,4.431,4.538,4.638,6.43,7.22,5.99,6.976,6.165,5.9,5.912,5.82,5.881,4.89,4.13,4.461,3.189,3.444,4.901,6.505,5.978,5.656,2.777,8300.48,8.3,8.945,16.19,386.67,328866,181.951,2.942385,6.97,105.86,108.74,5.2788,4.475,4.34,4.14,4.92,134.284,103.46875,5.864,28.38,0.677,6.3597,6.4231,6.4869,6.5332,6.5303,6.4818,6.4195,6.3554,6.2947,6.2393,6.2608,6.3135,6.3345,5.501,2.8797,6.245,6.335,6.355,6.365,90.9,90,84,6.229,6.314,6.461,6.341,99.63
4001,2001-01-29 00:00:00,9.629,16.38,3.38,103.63,382.997,102.56,132.35,28.379,22485.0027,121.6,10.24,22.03,5.468,4.996,5.231,4.849,4.506,4.589,4.743,6.43,7.22,6.002,6.976,6.135,5.88,6.01,5.918,5.881,4.928,4.195,4.534,3.191,3.46,4.901,6.573,5.985,5.673,2.777,8213.44,8.3,8.945,16.19,386.67,328866,182.024,2.941865,6.8127,105.6,108.48,5.2788,4.555,4.41,4.205,4.95,134.284,102.4375,5.864,28.379,0.6808,6.4759,6.5402,6.6069,6.6562,6.6555,6.6069,6.5436,6.4791,6.4182,6.3626,6.3752,6.427,6.4552,5.593,2.8797,6.305,6.395,6.415,6.425,93.9,91.75,84,6.338,6.426,6.461,6.458,99.58
4002,2001-01-26 00:00:00,9.675,16.38,3.38,103.64,382.997,102.47,132.35,28.381,22485.0027,121.55,10.31,22.03,5.461,5.014,5.243,4.852,4.535,4.609,4.637,6.43,7.22,6.005,6.976,6.117,5.89,5.965,5.868,5.881,4.948,4.235,4.568,3.204,3.463,4.898,6.511,5.992,5.728,2.777,8150.21,8.3,8.945,16.19,386.67,328866,182.299,2.940304,6.8122,105.43,108.32,5.2788,4.59,4.45,4.255,4.97,134.284,102.78125,5.864,28.381,0.6781,6.4101,6.471,6.5335,6.5796,6.5774,6.5284,6.4652,6.4008,6.34,6.2844,6.312,6.3545,6.3876,5.64,2.8797,6.305,6.385,6.395,6.415,92.8,92.75,84,6.289,6.371,6.461,6.397,99.59
4003,2001-01-25 00:00:00,9.6781,16.82,3.38,103.51,382.997,102.51,132.35,28.39,22485.0027,121.22,9.94,22.03,5.468,5.03,5.254,4.878,4.542,4.63,4.671,6.43,7.22,6.016,6.976,6.165,5.94,5.945,5.845,5.881,4.974,4.266,4.611,3.22,3.488,4.949,6.493,6.002,5.744,2.777,8174.27,8.3,8.945,16.19,386.67,332325,180.051,2.939784,6.8121,105.5,108.31,5.2788,4.635,4.49,4.29,5.01,134.284,102.9375,5.864,28.377,0.6754,6.3987,6.4572,6.5177,6.5583,6.5501,6.4983,6.4337,6.3683,6.3068,6.2507,6.2901,6.3491,6.3759,5.64,2.8797,6.355,6.425,6.435,6.445,94.49,93.75,84,6.277,6.357,6.461,6.372,99.53
4004,2001-01-24 00:00:00,9.6513,17.34,3.38,103.19,382.997,102.61,132.35,28.432,22485.0027,121.26,9.83,22.03,5.513,5.085,5.309,4.877,4.484,4.586,4.635,6.43,7.23,6.02,6.976,6.135,5.93,5.997,5.898,5.881,5.012,4.289,4.64,3.199,3.491,4.96,6.503,6.002,5.744,2.777,8112.92,8.3,8.945,16.19,386.67,332325,178.68,2.939265,6.98,105.66,108.27,5.2788,4.67,4.5,4.3,5.045,134.284,102.4375,5.864,28.39,0.6753,6.5087,6.5713,6.6266,6.6658,6.6645,6.6153,6.5519,6.4872,6.426,6.3702,6.3934,6.4524,6.4807,5.592,2.8797,6.355,6.425,6.435,6.445,98.44,96,84,6.378,6.448,6.461,6.477,99.37
4005,2001-01-23 00:00:00,9.782,17.5,3.42,103.41,382.997,102.75,132.35,28.437,22485.0027,121.42,9.88,22.03,5.486,5.05,5.27,4.846,4.391,4.516,4.62,6.43,7.23,5.993,6.976,6.16,6.01,5.984,5.891,5.881,4.968,4.248,4.583,3.184,3.473,4.966,6.503,6.002,5.744,2.777,8054.89,8.3,8.945,16.19,386.67,332325,180.7,2.938745,6.89,105.93,108.41,5.2788,4.605,4.465,4.255,4.99,134.284,102.59375,5.864,28.37,0.6726,6.4898,6.5493,6.605,6.6442,6.6404,6.5902,6.5264,6.4613,6.3998,6.3438,6.3764,6.4405,6.4592,5.659,2.8797,6.265,6.345,6.365,6.365,98.03,97.5,84,6.354,6.427,6.461,6.452,99.48
4006,2001-01-22 00:00:00,9.7778,17.78,3.38,103.52,382.997,102.71,132.35,28.414,22485.0027,121.15,9.92,22.03,5.467,5.042,5.255,4.866,4.421,4.544,4.741,6.43,7.22,6.004,6.976,6.095,5.96,5.942,5.856,5.881,5.003,4.259,4.615,3.191,3.49,4.974,6.503,5.994,5.744,2.777,8026.48,8.3,8.945,16.4,386.67,332325,185.683,2.938225,6.9,105.84,108.22,5.2788,4.63,4.485,4.27,5.03,134.284,103.1875,5.864,28.34,0.6725,6.4132,6.4727,6.5293,6.568,6.562,6.5115,6.4474,6.3823,6.3211,6.265,6.3146,6.3637,6.3917,5.652,2.8797,6.285,6.355,6.355,6.365,96.05,93.75,84,6.28,6.355,6.461,6.376,99.54
4007,2001-01-19 00:00:00,9.8043,17.48,3.38,103.71,382.997,102.77,132.35,28.38,22485.0027,121.51,9.93,22.03,5.433,4.993,5.216,4.844,4.39,4.513,4.645,6.43,7.42,5.989,6.976,6.055,5.93,5.882,5.801,5.881,4.951,4.232,4.578,3.178,3.459,4.932,5.947,5.974,5.585,2.777,8173,8.3,8.945,16.4,386.67,332325,188.923,2.936667,6.7138,105.95,108.35,5.2788,4.605,4.445,4.245,4.975,134.284,103.71875,5.864,28.363,0.6765,6.3277,6.3885,6.4408,6.4753,6.4711,6.4223,6.3596,6.2957,6.2351,6.1795,6.2174,6.278,6.3075,5.553,2.8797,6.185,6.255,6.265,6.265,94.68,92.25,84,6.211,6.276,6.461,6.298,99.64
4008,2001-01-18 00:00:00,9.8063,17.68,3.32,104.14,382.997,102.73,132.35,28.385,22485.0027,121.7,10.23,22.03,5.39,4.992,5.192,4.811,4.412,4.506,4.63,6.43,7.22,5.991,6.976,6.075,5.95,5.788,5.735,5.881,4.948,4.246,4.584,3.187,3.445,4.93,5.945,5.975,5.634,2.777,8023.79,8.3,8.945,16.4,386.67,334402,188.442,2.936147,6.93,105.97,108.61,5.2788,4.61,4.47,4.265,4.98,134.284,104.75,5.864,28.359,0.6695,6.256,6.3119,6.3629,6.3905,6.375,6.3211,6.2557,6.1899,6.128,6.0714,6.1478,6.2016,6.2297,5.553,2.8797,6.125,6.215,6.215,6.225,94.07,91,84,6.145,6.21,6.461,6.211,99.86
4009,2001-01-17 00:00:00,9.879,16.7,3.35,103.82,382.997,102.67,132.35,28.413,22485.0027,121.66,10.32,22.03,5.423,5.061,5.239,4.822,4.475,4.547,4.631,6.43,7.19,6.004,6.976,6.16,6.04,5.842,5.772,5.881,4.924,4.263,4.586,3.201,3.451,4.95,6.036,5.961,5.728,2.777,7988.06,8.3,8.945,16.4,386.67,334402,187.749,2.935217,6.94,105.88,108.61,5.2788,4.605,4.485,4.275,4.95,134.284,104.0625,5.864,28.37,0.674,6.3226,6.3774,6.4263,6.4534,6.4399,6.3864,6.3212,6.2553,6.1932,6.1366,6.2202,6.2715,6.298,5.475,2.8797,6.185,6.255,6.255,6.255,95.78,93,84,6.22,6.28,6.461,6.283,99.7
4010,2001-01-16 00:00:00,9.972,17,3.32,103.57,382.997,102.67,132.35,28.369,22485.0027,121.91,10.62,22.03,5.454,5.082,5.278,4.848,4.447,4.55,4.6,6.43,7.21,6.006,6.976,6.115,5.98,5.927,5.849,5.881,4.905,4.236,4.559,3.159,3.42,4.947,6.115,5.989,5.734,2.777,7918.74,8.3,8.945,16.4,386.67,334402,189.599,2.934287,6.94,105.76,108.35,5.2788,4.58,4.445,4.24,4.925,134.284,103.1875,5.864,28.326,0.6705,6.3958,6.4553,6.5105,6.542,6.5276,6.4728,6.4067,6.3399,6.2773,6.2202,6.2964,6.3461,6.3713,5.524,2.8797,6.275,6.355,6.365,6.375,97.45,94,84,6.296,6.364,6.461,6.366,99.58
4011,2001-01-15 00:00:00,9.925,16.5,3.25,103.58,382.997,102.65,132.35,28.326,22485.0027,122,10.6,22.03,5.448,5.045,5.246,4.821,4.462,4.536,4.622,6.43,7.41,6.013,6.976,6.13,6.01,5.98,5.885,5.881,4.89,4.27,4.573,3.155,3.415,4.915,6.21,6.042,5.783,2.777,7993.06,8.3,8.945,16.4,386.67,334402,192.817,2.933357,6.7655,105.81,108.53,5.2788,4.595,4.475,4.295,4.915,134.284,102.90625,5.864,28.324,0.6705,6.3857,6.441,6.4933,6.5232,6.5085,6.4538,6.3874,6.3209,6.2584,6.2013,6.2851,6.3314,6.3609,5.596,2.8797,6.285,6.355,6.355,6.355,97.45,91.5,84,6.2905,6.357,6.461,6.35,99.58
4012,2001-01-12 00:00:00,9.895,16.5,3.25,103.65,382.997,102.63,132.35,28.347,22485.0027,122.06,10.77,22.03,5.452,5.046,5.27,4.824,4.464,4.543,4.573,6.43,7.2,5.997,6.976,6.043,5.9,5.98,5.885,5.881,4.89,4.278,4.568,3.152,3.407,4.925,6.221,6.045,5.78,2.777,7839.1,8.3,8.945,16.4,386.67,334402,194.301,2.93057,6.92,105.78,108.5,5.2788,4.575,4.49,4.28,4.9,134.284,102.90625,5.864,28.319,0.6667,6.3857,6.441,6.4933,6.5232,6.5085,6.4538,6.3874,6.3209,6.2584,6.2013,6.2851,6.3314,6.3609,5.618,2.8797,6.295,6.365,6.365,6.365,94.26,91.5,84,6.285,6.35,6.461,6.351,101.3
4013,2001-01-11 00:00:00,9.8558,14.96,3.32,103.83,382.997,102.78,132.35,28.368,22485.0027,122.52,10.67,22.03,5.413,4.976,5.234,4.759,4.375,4.465,4.754,6.43,7.19,5.928,6.976,6.04,5.88,5.91,5.807,5.881,4.842,4.234,4.505,3.088,3.361,4.849,6.111,6.004,5.73,2.777,7655.39,8.3,8.945,16.4,386.67,330948,191.01,2.929641,6.87,106,108.79,5.2788,4.515,4.465,4.235,4.86,134.284,103.71875,5.864,28.333,0.6641,6.2234,6.2893,6.3531,6.3961,6.3902,6.3412,6.2788,6.2152,6.1549,6.0995,6.1354,6.1777,6.2074,5.618,2.8797,6.175,6.245,6.255,6.255,92.25,88.75,84,6.14,6.218,6.461,6.234,101.3
4014,2001-01-10 00:00:00,9.82,14.96,3.3,103.96,382.997,102.71,132.35,28.432,22485.0027,122.27,10.37,22.03,5.417,5.009,5.218,4.785,4.4,4.502,4.65,6.43,7.19,5.942,6.976,5.995,5.88,5.833,5.757,5.881,4.863,4.255,4.519,3.111,3.393,4.85,6.27,6.135,5.941,2.777,7586.52,8.3,8.945,16.4,386.67,330948,188.139,2.928713,6.84,105.85,108.82,5.2788,4.535,4.465,4.265,4.885,134.284,104.5,5.864,28.39,0.6715,6.1994,6.2578,6.3168,6.3517,6.3369,6.2837,6.2189,6.1536,6.092,6.0356,6.093,6.1451,6.1761,5.54,2.8797,6.095,6.175,6.185,6.195,91.53,88,84,6.118,6.191,6.461,6.19,101.36
4015,2001-01-09 00:00:00,9.7555,14.96,3.4,104.18,382.997,102.89,132.35,28.409,22485.0027,122.13,10.7,22.03,5.379,4.949,5.176,4.75,4.323,4.433,4.6,6.43,7.41,5.894,6.976,5.99,5.84,5.783,5.705,5.881,4.821,4.233,4.472,3.117,3.4,4.863,6.276,6.144,5.936,2.777,7486.64,8.3,8.945,16.4,386.67,330948,189.428,2.927785,6.82,106.21,109.08,5.2788,4.495,4.45,4.245,4.845,134.284,105.28125,5.864,28.396,0.6665,6.0345,6.0897,6.1576,6.2099,6.206,6.16,6.1004,6.0386,5.9796,5.9253,5.9368,5.9802,6.0053,5.499,2.8797,5.975,6.075,6.095,6.105,85.07,83.5,84,5.958,6.048,6.461,6.065,101.47
4016,2001-01-08 00:00:00,9.707,15.6,3.41,104.6,382.997,103.1,132.35,28.453,22485.0027,122.7,10.38,22.03,5.351,4.898,5.129,4.706,4.218,4.347,4.552,6.43,7.18,5.868,6.976,5.955,5.8,5.771,5.709,5.881,4.768,4.171,4.41,3.046,3.348,4.803,6.204,6.133,5.9,2.777,7451.97,8.3,8.945,16.4,386.67,330948,192.85,2.926858,6.76,106.62,109.46,5.2788,4.435,4.395,4.19,4.8,134.284,105.59375,5.864,28.395,0.6656,6.0084,6.0674,6.1391,6.2006,6.2066,6.1659,6.1093,6.0497,5.9925,5.9395,5.9082,5.9578,5.9823,5.429,2.8797,5.905,6.015,6.045,6.065,85.32,81.5,84,5.932,6.027,6.461,6.062,101.68
4017,2001-01-05 00:00:00,9.754,15.66,3.43,104.5,382.997,103.11,132.35,28.453,22485.0027,122.62,10.12,22.03,5.321,4.878,5.106,4.693,4.207,4.341,5.153,6.43,7.19,5.859,6.976,5.975,5.83,5.758,5.669,5.881,4.767,4.157,4.404,3.044,3.352,4.796,6.254,6.209,5.989,2.777,7554.36,8.3,8.945,16.4,386.67,330948,196.354,2.924076,6.79,106.61,109.49,5.2788,4.425,4.395,4.17,4.795,134.284,105.59375,5.864,28.439,0.6615,5.9653,6.0185,6.0861,6.1517,6.1669,6.1315,6.0781,6.0209,5.9652,5.9134,5.8758,5.9254,5.9341,5.398,2.8797,6.025,6.125,6.145,6.175,84.72,82.5,84,5.895,5.985,6.461,6.034,101.63
4018,2001-01-04 00:00:00,9.7378,15.66,3.42,104.21,382.997,103,132.35,28.44,22485.0027,122.26,10.12,22.03,5.393,4.99,5.209,4.73,4.287,4.401,5.153,6.43,7.19,5.881,6.976,6.04,5.99,5.773,5.697,5.881,4.774,4.21,4.446,3.07,3.384,4.787,6.447,6.668,5.984,2.777,7627.96,8.3,8.945,16.4,386.67,322456,196.109,2.92315,6.6411,106.41,109.22,5.2788,4.47,4.46,4.23,4.81,134.284,105.125,5.864,28.16,0.6641,6.1416,6.1888,6.2479,6.2961,6.2943,6.2484,6.1882,6.1261,6.0668,6.0123,6.0589,6.1035,6.1231,5.398,2.8797,6.115,6.215,6.225,6.235,92.65,90.5,84,6.066,6.144,6.461,6.163,101.48
4019,2001-01-03 00:00:00,9.642,15.66,3.38,104.05,382.997,102.88,132.35,28.59,22485.0027,122.25,9.98,22.03,5.429,5.115,5.284,4.719,4.345,4.399,5.153,6.43,7.23,5.862,6.976,5.875,5.91,5.81,5.744,5.881,4.724,4.228,4.4,3.082,3.389,4.728,6.794,6.644,6.205,2.777,7306.7,8.3,8.945,16.1,386.67,322456,196.739,2.922224,6.87,106.39,109.37,5.2788,4.41,4.52,4.26,4.755,134.284,104.4375,5.864,28.5249,0.6656,6.2842,6.3215,6.3717,6.4132,6.409,6.3605,6.2984,6.2347,6.1742,6.1187,6.225,6.2536,6.2863,5.441,2.8797,5.995,6.085,6.095,6.105,95.55,96.75,84,6.199,6.267,6.461,6.281,101.4
4020,2001-01-02 00:00:00,9.764,15.66,3.32,104.96,382.997,102.94,132.35,28.528,22485.0027,121.6,9.4,22.03,5.29,5.112,5.193,4.74,4.334,4.381,5.153,6.43,7.34,5.925,6.976,6.029,6.05,5.675,5.587,5.881,4.681,4.265,4.406,3.227,3.473,4.785,6.835,6.677,6.246,2.777,7550.49,8.3,8.945,16.1,386.67,322456,202.804,2.920914,6.765,106.53,109.34,5.2788,4.495,4.56,4.31,4.825,134.284,106.28125,5.864,28.529,0.663,6.0309,6.0848,6.1521,6.2088,6.2114,6.1686,6.3082,6.2458,6.1864,6.1318,5.9532,5.9879,6.0123,5.5,2.8797,6.035,6.125,6.135,6.155,98.53,95.75,84,6.007,6.089,6.461,6.11,101.8
4021,2001-01-01 00:00:00,9.641,15.66,3.38,104.07,382.997,102.76,132.35,28.528,22485.0027,121.6,9.53,22.03,5.398,5.261,5.324,4.849,4.464,4.492,5.153,6.43,7.34,5.988,6.976,6.029,6.05,5.785,5.693,5.881,4.752,4.277,4.481,3.209,3.463,4.881,6.868,6.693,6.27,2.777,7691.21,8.3,8.945,16.1,386.67,322456,208.943,2.919606,6.844,106.05,108.45,5.2788,4.56,4.625,4.37,4.885,134.284,104.625,5.864,28.16,0.6703,6.2664,6.3079,6.3624,6.4112,6.4135,6.3685,6.3082,6.2458,6.1864,6.1318,6.2044,6.2269,6.2476,5.342,2.8797,6.245,6.315,6.315,6.295,98.53,103.25,84,6.1175,6.192,6.461,6.2125,101.35
4022,2000-12-29 00:00:00,9.6225,15.66,3.38,104.07,382.997,102.76,132.35,28.528,22485.0027,121.6,9.53,22.03,5.399,5.261,5.324,4.851,4.49,4.508,5.153,6.43,7.34,5.988,6.976,6.029,6.034,5.785,5.686,5.881,4.752,4.277,4.481,3.209,3.463,4.881,6.871,6.693,6.27,2.777,7691.21,8.3,8.945,16.1,386.67,322456,208.943,2.915684,6.844,106.05,108.45,5.2788,4.56,4.625,4.37,4.885,134.284,104.625,5.864,28.16,0.6685,6.2664,6.3079,6.3624,6.4112,6.4135,6.3685,6.3082,6.2458,6.1864,6.1318,6.2044,6.2269,6.2476,5.457,2.8797,6.245,6.315,6.315,6.295,102.97,103.25,84,6.228,6.295,6.461,6.315,101.35
4023,2000-12-28 00:00:00,9.582,15.66,3.33,104.17,382.997,102.57,132.35,28.542,22485.0027,121.2,9.62,22.03,5.391,5.277,5.326,4.905,4.543,4.582,5.153,6.43,7.33,6.036,6.976,6.035,6.049,5.762,5.676,5.881,4.829,4.372,4.549,3.224,3.498,4.907,6.921,6.695,6.114,2.777,7767.45,8.3,8.945,16.1,386.67,311544,207.65,2.914377,7.01,105.59,108.05,5.2788,4.64,4.68,4.445,4.965,134.284,104.78125,5.864,28.16,0.6673,6.2764,6.3148,6.368,6.4021,6.3827,6.3263,6.2592,6.1924,6.1296,6.0722,6.205,6.2347,6.2566,5.457,2.8797,6.275,6.345,6.335,6.325,104.55,104,84,6.245,6.31,6.461,6.291,101.4
